page_category,page_id,page_type,page_url,issue_id,issue_desc,issue_impact,issue_help,issue_url,violations,passes,total_checks,failure_rate
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,empty-table-header,"Ensures table headers have discernible text",null,"Table header text should not be empty",https://dequeuniversity.com/rules/axe/4.8/empty-table-header?application=playwright,0,12,12,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,landmark-banner-is-top-level,"Ensures the banner landmark is at top level",null,"Banner landmark should not be contained in another landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-banner-is-top-level?application=playwright,0,1,1,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,landmark-no-duplicate-banner,"Ensures the document has at most one banner landmark",null,"Document should not have more than one banner landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-no-duplicate-banner?application=playwright,0,1,1,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,landmark-unique,"Landmarks should have a unique role or role/label/title (i.e. accessible name) combination",null,"Ensures landmarks are unique",https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=playwright,0,1,1,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,link-name,"Ensures links have discernible text",serious,"Links must have discernible text",https://dequeuniversity.com/rules/axe/4.8/link-name?application=playwright,0,244,244,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,meta-viewport-large,"Ensures <meta name="viewport"> can scale a significant amount",null,"Users should be able to zoom and scale the text up to 500%",https://dequeuniversity.com/rules/axe/4.8/meta-viewport-large?application=playwright,0,1,1,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,meta-viewport,"Ensures <meta name="viewport"> does not disable text scaling and zooming",null,"Zooming and scaling must not be disabled",https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=playwright,0,1,1,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,nested-interactive,"Ensures interactive controls are not nested as they are not always announced by screen readers or can cause focus problems for assistive technologies",serious,"Interactive controls must not be nested",https://dequeuniversity.com/rules/axe/4.8/nested-interactive?application=playwright,0,4,4,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",null,"Page should contain a level-one heading",https://dequeuniversity.com/rules/axe/4.8/page-has-heading-one?application=playwright,0,1,1,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,scope-attr-valid,"Ensures the scope attribute is used correctly on tables",null,"scope attribute should be used correctly",https://dequeuniversity.com/rules/axe/4.8/scope-attr-valid?application=playwright,0,12,12,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,scrollable-region-focusable,"Ensure elements that have scrollable content are accessible by keyboard",null,"Scrollable region must have keyboard access",https://dequeuniversity.com/rules/axe/4.8/scrollable-region-focusable?application=playwright,0,2,2,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,tabindex,"Ensures tabindex attribute values are not greater than 0",null,"Elements should not have tabindex greater than zero",https://dequeuniversity.com/rules/axe/4.8/tabindex?application=playwright,0,5,5,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,table-duplicate-name,"Ensure the <caption> element does not contain the same text as the summary attribute",null,"tables should not have the same summary and caption",https://dequeuniversity.com/rules/axe/4.8/table-duplicate-name?application=playwright,0,3,3,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,td-headers-attr,"Ensure that each cell in a table that uses the headers attribute refers only to other cells in that table",null,"Table cells that use the headers attribute must only refer to cells in the same table",https://dequeuniversity.com/rules/axe/4.8/td-headers-attr?application=playwright,0,3,3,0
hubmap,hubmap18,collection,https://portal.hubmapconsortium.org/browse/collection/3ae4ddfc175d768af5526a010bfe95aa,th-has-data-cells,"Ensure that <th> elements and elements with role=columnheader/rowheader have data cells they describe",null,"Table headers in a data table must refer to data cells",https://dequeuniversity.com/rules/axe/4.8/th-has-data-cells?application=playwright,0,3,3,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,heading-order,"Ensures the order of headings is semantically correct",moderate,"Heading levels should only increase by one",https://dequeuniversity.com/rules/axe/4.8/heading-order?application=playwright,1,5,6,0.16666666666666666
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,html-has-lang,"Ensures every HTML document has a lang attribute",serious,"<html> element must have a lang attribute",https://dequeuniversity.com/rules/axe/4.8/html-has-lang?application=playwright,1,0,1,1
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,landmark-one-main,"Ensures the document has a main landmark",moderate,"Document should have one main landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=playwright,1,0,1,1
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,region,"Ensures all page content is contained by landmarks",moderate,"All page content should be contained by landmarks",https://dequeuniversity.com/rules/axe/4.8/region?application=playwright,20,91,111,0.18018018018018017
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,aria-allowed-attr,"Ensures an element's role supports its ARIA attributes",null,"Elements must only use supported ARIA attributes",https://dequeuniversity.com/rules/axe/4.8/aria-allowed-attr?application=playwright,0,10,10,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,aria-allowed-role,"Ensures role attribute has an appropriate value for the element",minor,"ARIA role should be appropriate for the element",https://dequeuniversity.com/rules/axe/4.8/aria-allowed-role?application=playwright,0,5,5,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,aria-conditional-attr,"Ensures ARIA attributes are used as described in the specification of the element's role",null,"ARIA attributes must be used as specified for the element's role",https://dequeuniversity.com/rules/axe/4.8/aria-conditional-attr?application=playwright,0,10,10,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,aria-deprecated-role,"Ensures elements do not use deprecated roles",null,"Deprecated ARIA roles must not be used",https://dequeuniversity.com/rules/axe/4.8/aria-deprecated-role?application=playwright,0,5,5,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,aria-hidden-body,"Ensures aria-hidden="true" is not present on the document body.",null,"aria-hidden="true" must not be present on the document body",https://dequeuniversity.com/rules/axe/4.8/aria-hidden-body?application=playwright,0,1,1,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,aria-hidden-focus,"Ensures aria-hidden elements are not focusable nor contain focusable elements",null,"ARIA hidden element must not be focusable or contain focusable elements",https://dequeuniversity.com/rules/axe/4.8/aria-hidden-focus?application=playwright,0,9,9,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,aria-prohibited-attr,"Ensures ARIA attributes are not prohibited for an element's role",null,"Elements must only use permitted ARIA attributes",https://dequeuniversity.com/rules/axe/4.8/aria-prohibited-attr?application=playwright,0,10,10,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,aria-required-attr,"Ensures elements with ARIA roles have all required ARIA attributes",null,"Required ARIA attributes must be provided",https://dequeuniversity.com/rules/axe/4.8/aria-required-attr?application=playwright,0,5,5,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,aria-required-children,"Ensures elements with an ARIA role that require child roles contain them",critical,"Certain ARIA roles must contain particular children",https://dequeuniversity.com/rules/axe/4.8/aria-required-children?application=playwright,0,1,1,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,aria-required-parent,"Ensures elements with an ARIA role that require parent roles are contained by them",null,"Certain ARIA roles must be contained by particular parents",https://dequeuniversity.com/rules/axe/4.8/aria-required-parent?application=playwright,0,2,2,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,aria-roles,"Ensures all elements with a role attribute use a valid value",null,"ARIA roles used must conform to valid values",https://dequeuniversity.com/rules/axe/4.8/aria-roles?application=playwright,0,5,5,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,aria-valid-attr-value,"Ensures all ARIA attributes have valid values",null,"ARIA attributes must conform to valid values",https://dequeuniversity.com/rules/axe/4.8/aria-valid-attr-value?application=playwright,0,10,10,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,aria-valid-attr,"Ensures attributes that begin with aria- are valid ARIA attributes",null,"ARIA attributes must conform to valid names",https://dequeuniversity.com/rules/axe/4.8/aria-valid-attr?application=playwright,0,10,10,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,avoid-inline-spacing,"Ensure that text spacing set through style attributes can be adjusted with custom stylesheets",null,"Inline text spacing must be adjustable with custom stylesheets",https://dequeuniversity.com/rules/axe/4.8/avoid-inline-spacing?application=playwright,0,3,3,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,button-name,"Ensures buttons have discernible text",null,"Buttons must have discernible text",https://dequeuniversity.com/rules/axe/4.8/button-name?application=playwright,0,6,6,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,bypass,"Ensures each page has at least one mechanism for a user to bypass navigation and jump straight to the content",null,"Page must have means to bypass repeated blocks",https://dequeuniversity.com/rules/axe/4.8/bypass?application=playwright,0,1,1,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,color-contrast,"Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds",serious,"Elements must meet minimum color contrast ratio thresholds",https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=playwright,0,35,35,0
hubmap,hubmap19,publications,https://portal.hubmapconsortium.org/publications,document-title,"Ensures each HTML document contains a non-empty <title> element",null,"Documents must have <title> element to aid in navigation",https://dequeuniversity.com/rules/axe/4.8/document-title?application=playwright,0,1,1,0
